"gene_id"	"cons100way"	"rank"	"Gene"	"BF_hct116"	"BF_hela"	"BF_gbm"	"BF_rpe1"	"BF_dld1"	"BF_a375_GeCKo"	"BF_hct116_shRNA"	"numTKOHits"	"gene_type"
"163782"	0.0725208305527485	3418	"KANK4"	-56.942	-65.114	-26.452	-36.656	-12.376	1.841	-8.703	0	"nonfitness"
"90355"	0.0725205312309353	3417	"C5orf30"	-46.09	-32.244	-16.938	-20.019	-15.71	-5.658	NA	0	"nonfitness"
"340069"	0.0725071007543597	3416	"FAM170A"	-58.371	-62.863	-22.074	-49.74	-17.169	-8.042	NA	0	"nonfitness"
"114885"	0.0724963311573301	3415	"OSBPL11"	-103.208	-23.911	-5.392	-15.135	-10.23	-2.618	NA	0	"nonfitness"
"3939"	0.0724860932819855	3414	"LDHA"	-35.477	-11.984	-5.114	-10.884	-8.26	10.102	-60.678	0	"nonfitness"
"3046"	0.0724804886325076	3413	"HBE1"	-90.483	-47.801	-20.292	-17.433	-6.6	-6.148	-32.666	0	"nonfitness"
"149461"	0.0724797645327447	3412	"CLDN19"	-149.545	-50.502	-25.446	-23.404	-11.337	-17.411	-21.4	0	"nonfitness"
"4703"	0.0724777149632641	3411	"NEB"	-155.126	-50.843	-37.415	-26.618	-23.082	-7.38	-26.207	0	"nonfitness"
"126206"	0.0724610415211271	3410	"NLRP5"	-151.319	-78.846	-17.67	-33.357	-18.487	-15.023	-21.24	0	"nonfitness"
"57562"	0.0724546351833574	3409	"KIAA1377"	-73.087	-49.411	-24.124	-40.358	-17.159	-5.195	-33.3	0	"nonfitness"
"9772"	0.0724540372769165	3408	"KIAA0195"	-76.461	-29.161	-10.417	-1.185	-9.907	4.473	-22.522	0	"nonfitness"
"11086"	0.0724530253404585	3407	"ADAM29"	-35.384	-64.995	-16.205	-5.488	-12.941	-10.224	-28.377	0	"nonfitness"
"8740"	0.0724457155759606	3406	"TNFSF14"	-132.576	-60.136	-19.838	-39.599	-17.491	-12.386	-35.042	0	"nonfitness"
"1161"	0.0724298838754742	3405	"ERCC8"	-38.927	-59.003	-21.491	-38.225	-12.914	-10.086	-20.891	0	"nonfitness"
"260293"	0.0724267300856538	3404	"CYP4X1"	-114.291	-56.53	-30.797	-45.047	-17.288	-4.947	-27.698	0	"nonfitness"
"84108"	0.0723961795472833	3403	"PCGF6"	-10.293	-19.707	-10.859	-0.939	-6.464	5.485	-37.32	0	"nonfitness"
"8780"	0.0723914571686808	3402	"RIOK3"	-73.548	-20.744	-6.506	-2.779	9.197	-1.912	-32.814	1	"fitness"
"200942"	0.0723837053259901	3401	"KLHDC8B"	-70.035	-60.046	-14.28	-38.353	-11.821	-8.269	NA	0	"nonfitness"
"8140"	0.0723266219239374	3400	"SLC7A5"	-81.575	-67.144	-32.352	-62.115	-16.139	-17.65	NA	0	"nonfitness"
"54955"	0.0723121761658031	3399	"C1orf109"	192.876	69.217	38.411	114.081	40.396	22.818	NA	5	"core"
"252839"	0.072303999731449	3398	"TMEM9"	-96.15	-39.499	-19.212	-34.16	-13.935	2.659	-18.609	0	"nonfitness"
"64397"	0.0722933270919819	3397	"ZNF106"	-101.049	-48.522	-31.413	-27.82	-12.711	NA	-30.945	0	"nonfitness"
"64397"	0.0722933270919819	3397	"ZNF474"	-67.991	-23.161	-11.947	-24.892	-7.927	-7.522	-10.739	0	"nonfitness"
"53344"	0.0722485014804651	3396	"CHIC1"	-68.579	-14.217	-20.363	-25.099	-22.901	7.983	NA	0	"nonfitness"
"4717"	0.0722462754501654	3395	"NDUFC1"	1.715	-2.098	NA	NA	NA	0.502	-8.206	1	"fitness"
"149420"	0.0722384686959989	3394	"PDIK1L"	-44.971	-22.142	-12.461	-24.835	-11.52	-14.119	-22.287	0	"nonfitness"
"4604"	0.0722369269664371	3393	"MYBPC1"	-71.305	-70.63	-29.86	-56.061	-20.407	-10.775	-29.924	0	"nonfitness"
"388323"	0.0722349768594439	3392	"GLTPD2"	-82.048	-22.482	-27.937	-25.735	-19.193	-7.686	NA	0	"nonfitness"
"10294"	0.0721990387123216	3391	"DNAJA2"	-97.541	-42	-18.525	16.359	22.589	-4.614	-13.551	2	"fitness"
"8195"	0.0721939496748657	3390	"MKKS"	-16.403	-24.864	-27.836	-46.979	-14	-8.792	-8.528	0	"nonfitness"
"7703"	0.0721518408415276	3389	"PCGF2"	-100.172	-47.539	-21.77	-2.092	-1.281	-11.467	-10.463	0	"nonfitness"
"283677"	0.0721345229924502	3388	"C15orf60"	-105.726	-47.483	-32.656	-50.742	-19.44	-4.986	NA	0	"nonfitness"
"5805"	0.0721252650464851	3387	"PTS"	-64.747	-39.359	-28.905	-34.89	-11.122	-8.108	-16.829	0	"nonfitness"
"84699"	0.072125174685566	3386	"CREB3L3"	-111.64	-84.878	-29.869	-42.536	-19.132	-12.973	-25.926	0	"nonfitness"
"284486"	0.0721247768091587	3385	"THEM5"	3.291	-13.356	-9.202	-16.475	-11.261	-0.207	-4.368	1	"fitness"
"3613"	0.0721049264235445	3384	"IMPA2"	-84.207	-45.683	-33.368	-22.037	-19.253	-10.075	-38.131	0	"nonfitness"
"92304"	0.0721015424164524	3383	"SCGB3A1"	-52.796	-31.479	-20.358	-13.05	-11.517	-8.885	NA	0	"nonfitness"
"9282"	0.0720991380295859	3382	"MED14"	119.129	11.396	35.114	51.068	21.614	30.128	48.588	4	"core"
"7162"	0.0720911836617288	3381	"TPBG"	-74.701	-25.311	-27.826	-30.292	-14.016	-7.004	NA	0	"nonfitness"
"57621"	0.0720818005616866	3380	"ZBTB2"	-85.554	-16.534	-19.288	-32.67	-20.123	-5.883	-30.59	0	"nonfitness"
"60529"	0.0720785005292756	3379	"ALX4"	-115.166	-33.232	-16.416	-50.8	-10.562	-14.015	-26.538	0	"nonfitness"
"3759"	0.0720642847995902	3378	"KCNJ2"	-78.477	-39.983	-35.515	-58.228	-21.279	-8.061	-22.246	0	"nonfitness"
"23598"	0.0720580611715915	3377	"PATZ1"	-103.342	-34.255	-18.125	12.629	-10.248	-19.051	-25.67	1	"fitness"
"57501"	0.0720494952202269	3376	"KIAA1257"	-160.652	-34.945	-19.074	-24.504	-7.211	-6.341	NA	0	"nonfitness"
"2834"	0.0720322800636508	3375	"PRLHR"	-61.353	-59.21	-28.551	-43.428	-19.08	NA	-7.837	0	"nonfitness"
"146167"	0.0720311148308869	3374	"SLC38A8"	-125.112	-70.704	-27.789	-37.298	-21.538	-10.92	NA	0	"nonfitness"
"84628"	0.0720274760144846	3373	"NTNG2"	-68.844	-53.5	-25.86	-24.824	-15.823	-8.717	-11.732	0	"nonfitness"
"388931"	0.0720112338035361	3372	"MFSD2B"	-132.309	-66.378	-29.891	-42.232	-16.265	-14.026	NA	0	"nonfitness"
"54839"	0.0720065290226511	3371	"LRRC49"	-88.996	-27.092	-30.893	-41.868	-17.58	-11.785	NA	0	"nonfitness"
"4289"	0.0720029411886202	3370	"MKLN1"	-42.383	-30.315	8.372	-29.793	-12.447	7.56	5.632	1	"fitness"
"9909"	0.0719998063610398	3369	"DENND4B"	-65.075	-27.136	-15.588	1.26	-8.765	-10.748	NA	0	"nonfitness"
"401665"	0.0719914433027389	3368	"OR51T1"	-6.587	-26.158	-16.815	-26.226	-6.265	-9.114	4.793	0	"nonfitness"
"400793"	0.0719869346177268	3367	"C1orf226"	-72.38	-8.4	-18.04	-38.064	-12.465	-2.98	NA	0	"nonfitness"
"348235"	0.0719739433419179	3366	"SKA2"	63.948	10.698	5.905	26.485	-11.218	NA	-17.812	3	"core"
"51060"	0.07197	3365	"TXNDC12"	-55.029	-20.689	-24.603	-1.213	-5.709	-11.764	-14.347	0	"nonfitness"
"134429"	0.0719510193362004	3364	"STARD4"	-26.465	-6.388	-4.038	-15.417	-6.944	-5.304	NA	0	"nonfitness"
"257068"	0.071948918032106	3363	"PLCXD2"	-124.158	-21.252	-34.336	-46.733	-20.125	-23.429	-17.762	0	"nonfitness"
"79932"	0.0719438954512724	3362	"KIAA0319L"	5.274	-20.061	-32.779	-46.197	-14.092	-19.717	-34.995	1	"fitness"
"3061"	0.0719421475356391	3361	"HCRTR1"	-52.054	-45.485	-17.926	-29.751	-14.863	-13.217	-25.303	0	"nonfitness"
"51747"	0.0719338142323051	3360	"LUC7L3"	253.939	81.835	72.58	81.942	40.686	-11.655	-10.216	5	"core"
"159686"	0.0719234576047509	3359	"CCDC147"	-130.541	-64.833	-31.387	-26.885	-16.959	-7.917	NA	0	"nonfitness"
"6010"	0.0718917394981675	3358	"RHO"	-69.134	-35.31	-1.243	-55.407	-19.686	-7.738	-9.178	0	"nonfitness"
"23619"	0.0718836986269327	3357	"ZIM2"	5.741	3.081	-5.467	-37.109	-10.267	NA	-34.803	1	"fitness"
"6832"	0.0718461280026877	3356	"SUPV3L1"	170.372	71.358	19.806	-6.136	20.911	6.934	42.62	4	"core"
"8674"	0.0718452316599998	3355	"VAMP4"	-18.242	-9.178	-1.806	-9.572	-0.497	0.853	-16.704	0	"nonfitness"
"8856"	0.0718432883750803	3354	"NR1I2"	-73	-22.593	-20.053	-41.626	-18.518	-6.886	-25.511	0	"nonfitness"
"55039"	0.0718369777929039	3353	"TRMT12"	-78.769	-19.192	31.864	-30.479	-9.051	1.614	NA	1	"fitness"
"8202"	0.0718231886945508	3352	"NCOA3"	-58.005	-44.353	-16.356	-29.586	-13.979	-5.446	-34.064	0	"nonfitness"
"9472"	0.0718160598545318	3351	"AKAP6"	-32.32	-27.967	-17.152	-39.593	-21.794	-13.233	-18.36	0	"nonfitness"
"149483"	0.0717750302611102	3350	"CCDC17"	-32.54	-39.161	1.045	-18.422	-9.382	-9.62	-27.546	0	"nonfitness"
"54952"	0.0717553155811926	3349	"TRNAU1AP"	228.844	13.032	25.174	-36.81	12.042	5.524	NA	3	"core"
"11037"	0.0717225704494202	3348	"STON1"	-42.743	-41.859	-21.415	-31.922	-5.334	-3.561	NA	0	"nonfitness"
"129607"	0.0717116739934408	3347	"CMPK2"	-74.374	-56.597	-19.27	-43.066	-10.894	-8.644	-34.182	0	"nonfitness"
"4034"	0.0717009716257931	3346	"LRCH4"	-63.403	-28.91	1.56	-7.297	0.909	-12.816	-29.941	0	"nonfitness"
"4034"	0.0717009716257931	3346	"LRRN1"	-83.559	-48.199	-19.206	-44.697	-14.383	NA	-0.557	0	"nonfitness"
"4034"	0.0717009716257931	3346	"LRRN4"	-79.464	-26.335	-22.836	-23.792	-17.488	-13.132	-16.554	0	"nonfitness"
"9312"	0.0716934058699193	3345	"KCNB2"	-33.485	-39.553	-6.82	-55.021	-11.146	-6.324	-26.011	0	"nonfitness"
"100529063"	0.0716921722643554	3344	"BCL2L2-PABPN1"	-67.035	9.337	4.641	-28.337	-5.934	23.072	NA	1	"fitness"
"181"	0.0716912693811414	3343	"AGRP"	-32.712	-20.343	-27.056	-19.783	-12.189	-5.349	-9.225	0	"nonfitness"
"533"	0.0716849049282111	3342	"ATP6V0B"	192.492	106.521	25.806	23.328	32.26	47.277	-25.162	5	"core"
"725"	0.0716826435465402	3341	"C4BPB"	-77.012	-23.463	-12.274	-27.545	-3.426	-10.932	-24.098	0	"nonfitness"
"9616"	0.0716813217640287	3340	"RNF7"	-19.33	-3.33	-10.59	-6.324	-2.482	-20.319	NA	0	"nonfitness"
"85451"	0.0716612711170648	3339	"UNK"	-70.213	-32.063	-20.471	-16.42	2.251	NA	NA	0	"nonfitness"
"56265"	0.0716470244472582	3338	"CPXM1"	-47.34	-20.671	-13.005	-27.817	-21.119	-9.397	-10.472	0	"nonfitness"
"84229"	0.0716464646464647	3337	"CCDC135"	-108.21	-52.966	-25.4	-51.856	-18.98	0.505	NA	0	"nonfitness"
"337879"	0.0716435647729424	3336	"KRTAP8-1"	-69.47	-13.544	-11.796	-19.614	-5.995	-5.556	NA	0	"nonfitness"
"440163"	0.0716327919867743	3335	"RNASE13"	-69.899	-29.979	-12.231	-34.522	-9.915	-5.498	-38.455	0	"nonfitness"
"100191040"	0.0716055413353133	3334	"C2CD4D"	-35.911	5.757	-17.041	-38.981	-15.33	-14.457	NA	0	"nonfitness"
"54949"	0.0716041246704916	3333	"SDHAF2"	28.224	-9.264	-26.918	3.829	0.837	14.701	-1.073	1	"fitness"
"146177"	0.0715864759427828	3332	"VWA3A"	-110.23	-65.281	-32.101	-41.1	-19.18	-0.073	NA	0	"nonfitness"
"23299"	0.071563719667402	3331	"BICD2"	-111.613	-51.635	20.166	-32.535	-11.402	-7.186	-6.209	1	"fitness"
"90070"	0.0715491323382035	3330	"LACRT"	-32.117	12.67	3.935	2.267	-1.69	-4.101	NA	1	"fitness"
"30009"	0.0715348273000064	3329	"TBX21"	-33.503	-29.224	19.227	4.565	-9.629	-6.545	-16.618	1	"fitness"
"129852"	0.0715250349395394	3328	"C2orf73"	-58.138	-74.02	-15.906	-33.773	-13.143	-22.941	-5.485	0	"nonfitness"
"8325"	0.0715206899477448	3327	"FZD8"	-125.244	-55.786	-29.827	-17.795	-18.957	-9.501	-1.315	0	"nonfitness"
"2693"	0.0715162142116646	3326	"GHSR"	-127.239	-43.791	-8.672	-32.271	-5.967	-16.225	-17.771	0	"nonfitness"
"3340"	0.0715104131562984	3325	"NDST1"	-142.42	-2.356	-15.641	-45.304	-20.473	-12.11	-14.153	0	"nonfitness"
"1813"	0.071503980804886	3324	"DRD2"	-115.737	-41.469	-27.548	-57.781	-14.601	-13.119	1.269	0	"nonfitness"
"54682"	0.0714980803240083	3323	"MANSC1"	-55.226	-30.414	-9.088	-36.472	-10.634	-7.303	NA	0	"nonfitness"
"6575"	0.0714977557287975	3322	"SLC20A2"	-49.011	-63.787	-34.31	-51.99	-11.529	14.298	-9.648	0	"nonfitness"
"282966"	0.0714880769338291	3321	"C10orf53"	-14.593	-5.215	-11.172	5.539	-5.168	-5.647	-38.615	0	"nonfitness"
"29082"	0.0714784757279485	3320	"CHMP4A"	-43.701	-12.142	8.259	19.029	-4.051	-11.489	-40.903	2	"fitness"
"29082"	0.0714784757279485	3320	"CHMP4B"	90.219	-11.238	46.958	21.061	-2.397	5.153	NA	3	"core"
"79647"	0.0714662667527241	3319	"AKIRIN1"	-6.141	-6.923	4.47	3.782	0.399	10.857	-18.736	1	"fitness"
"9643"	0.0714641662174943	3318	"MORF4L2"	-27.503	-28.556	3.015	-12.334	-10.582	-2.681	-17.735	0	"nonfitness"
"10325"	0.0714381848845614	3317	"RRAGB"	-43.789	-26.46	-15.229	-20.826	-9.352	-4.555	-32.236	0	"nonfitness"
"123283"	0.0714363992172211	3316	"TARSL2"	-103.439	-62.605	-24.821	4.228	-20.842	-8.783	NA	0	"nonfitness"
"57642"	0.071428857094294	3315	"COL20A1"	-89.532	-47.751	-22.128	-15.547	-0.373	-3.503	-2.355	0	"nonfitness"
"22895"	0.0714232419324753	3314	"RPH3A"	-105.568	-92.563	-27.533	-22.868	-9.408	-15.675	-14.538	0	"nonfitness"
"8833"	0.0714161954036819	3313	"GMPS"	170.904	78.771	-23.3	0.671	14.777	3.426	-2.254	3	"core"
"9798"	0.071412803902295	3312	"IST1"	-13.21	-7.269	-5.874	-6.601	-4.218	9.259	-25.227	0	"nonfitness"
"22891"	0.0714093492267021	3311	"ZNF365"	-135.026	-89.186	-20.145	-36.258	-20.22	-29.34	-13.917	0	"nonfitness"
"8509"	0.0713905775075988	3310	"NDST2"	-97.626	-47.363	-10.442	-5.773	-18.361	7.181	-7.472	0	"nonfitness"
"26284"	0.0713803077793442	3309	"ERAL1"	-38.737	-48.55	26.248	-40.461	16.828	16.52	-34.745	2	"fitness"
"131873"	0.0713790255986788	3308	"COL6A6"	-136.536	-80.247	-33.738	-46.92	-16.484	-18.087	NA	0	"nonfitness"
"115290"	0.0713783403656821	3307	"FBXO17"	-152.86	-65.635	-27.687	-51.358	-20.499	10.207	-15.836	0	"nonfitness"
"6637"	0.0713745704467354	3306	"SNRPG"	3.258	-9.045	NA	NA	NA	NA	12.017	1	"fitness"
"969"	0.0713647062100469	3305	"CD69"	-38.218	-47.467	4.334	-7.322	-8.37	-7.349	-26.43	1	"fitness"
"8416"	0.0713535432745883	3304	"ANXA9"	-58.267	-23.556	-12.137	-42.248	-18.348	3.154	-39.832	0	"nonfitness"
"6513"	0.0713526070382944	3303	"SLC2A1"	-141.441	-4.221	-30.609	-58.161	-1.629	7.64	-23.217	0	"nonfitness"
"60672"	0.0713299585826047	3302	"MIIP"	-85.027	-19.496	-8.421	-13.778	-14.371	-10.183	NA	0	"nonfitness"
"10134"	0.0713034976223279	3301	"BCAP31"	-61.57	-42.049	-11.079	-7.309	-6.287	-5.81	NA	0	"nonfitness"
"27031"	0.0713033443554293	3300	"NPHP3"	-21.699	-25.109	-23.808	-49.381	-19.962	-4.025	-29.062	0	"nonfitness"
"112487"	0.0712964807262892	3299	"DTD2"	-42.945	-13.683	-11.892	-8.345	-12.794	NA	-31.728	0	"nonfitness"
"27436"	0.0712765957446808	3298	"EML4"	-109.242	-49.503	-29.869	-22.368	-13.777	-6.689	-7.482	0	"nonfitness"
"3801"	0.071271882194518	3297	"KIFC3"	-109.177	-26.413	-27.778	-18.89	-15.053	-4.812	-16.302	0	"nonfitness"
"139285"	0.0712656987619132	3296	"AMER1"	-56.943	-67.565	-29.995	-46.105	-12.882	NA	-25.98	0	"nonfitness"
"732"	0.07124148768989	3295	"C8B"	-136.411	-73.523	-22.923	-60.712	-21.575	-4.915	-19.356	0	"nonfitness"
"23032"	0.0712395315471623	3294	"USP33"	-87.663	-49.084	-28.888	-49.549	-18.755	-18.644	-43.656	0	"nonfitness"
"79612"	0.0712231354385373	3293	"NAA16"	-29.856	-11.737	-30.843	-40.754	-19.934	-6.124	-34.342	0	"nonfitness"
"8655"	0.0712105798575788	3292	"DLC1"	-125.929	-68.286	-40.071	-53.212	-18.912	-42.416	-14.018	0	"nonfitness"
"8655"	0.0712105798575788	3292	"DYNLL1"	-3.623	-7.914	-2.977	-0.651	0.694	22.533	-22.996	0	"nonfitness"
"64839"	0.0712059526626253	3291	"FBXL17"	-125.275	-78.93	-14.202	9.18	-17.3	6.322	-25.396	1	"fitness"
"3624"	0.071205173829729	3290	"INHBA"	-146.336	-58.656	-14.83	-26.802	-17.011	-9.348	-20.522	0	"nonfitness"
"440738"	0.0711920753115169	3289	"MAP1LC3C"	-14.921	-7.807	-13.698	-20.147	-7.583	1.331	NA	0	"nonfitness"
"3295"	0.071190261496844	3288	"HSD17B4"	-104.81	-61.006	-26.477	-47.444	-13.797	-6.455	-29.496	0	"nonfitness"
"55973"	0.0711782961257383	3287	"BCAP29"	-13.59	-8.307	NA	NA	NA	-12.826	-28.666	0	"nonfitness"
"23358"	0.0711681876316814	3286	"USP24"	-128.913	-53.901	-29.63	-8.24	-16.346	17.777	NA	0	"nonfitness"
"5450"	0.0711593648364263	3285	"POU2AF1"	-84.561	-49.405	-14.683	-10.911	-22.386	-6.454	-16.462	0	"nonfitness"
"79651"	0.071155021389285	3284	"RHBDF2"	-50.642	-18.307	-27.671	-17.374	-11.013	-10.879	-25.302	0	"nonfitness"
"3456"	0.0711406266879694	3283	"IFNB1"	-55.995	-27.479	-13.972	-13.612	-7.255	2.546	7.047	0	"nonfitness"
"25974"	0.0711361470185262	3282	"MMACHC"	-80.484	-25.708	-9.253	-48.762	-12.343	-0.678	-6.401	0	"nonfitness"
"90353"	0.0711047741246313	3281	"CTU1"	174.557	-2.841	-2.369	33.238	13.69	9.181	-15.941	3	"core"
"51059"	0.071089303812271	3280	"FAM135B"	-77.159	-38.855	-25.856	-55.206	-19.425	-1.888	-37.256	0	"nonfitness"
"85450"	0.0710871926533031	3279	"ITPRIP"	-67.26	-34.642	-28.013	-21.042	-13.07	-6.129	-3.338	0	"nonfitness"
"51386"	0.0710868434737389	3278	"EIF3L"	46.572	-31.677	14.017	4.223	6.835	12.761	-11.586	3	"core"
"5866"	0.0710854765506808	3277	"RAB3IL1"	-106.27	-24.916	-24.227	-48.965	-17.089	7.033	-4.201	0	"nonfitness"
"11054"	0.0710772054605942	3276	"OGFR"	-87.648	66.834	-5.405	-17.202	-13.694	-13.102	-5.725	1	"fitness"
"54878"	0.0710672621217645	3275	"DPP8"	-70.892	-34.834	-30.902	-20.715	-18.921	-9.118	-17.172	0	"nonfitness"
"55225"	0.0710650209950375	3274	"RAVER2"	-86.085	-56.621	-24.408	-44.693	-19.307	-12.77	-24.308	0	"nonfitness"
"286343"	0.0710587550901687	3273	"LURAP1L"	-105.305	-33.603	-25.404	2.041	-14.741	1.999	-17.754	0	"nonfitness"
"9343"	0.0710523139318736	3272	"EFTUD2"	358.559	234.177	101.291	149.408	50.177	20.929	62.994	5	"core"
"54550"	0.0710235985687511	3271	"NECAB2"	-70.2	-44.627	-25.151	-55.689	-18.643	7.963	-29.886	0	"nonfitness"
"10261"	0.0709687106738359	3270	"IGSF6"	-54.359	-7.341	-21.02	-38.935	-14.135	-3.87	-17.131	0	"nonfitness"
"64395"	0.0709459126925538	3269	"GMCL1"	-31.677	-26.076	10.084	3.482	-3.142	-0.452	-21.925	1	"fitness"
"51027"	0.0709369024856597	3268	"BOLA1"	-63.604	-19.904	-25.912	-23.358	-17.223	-4.826	-7.717	0	"nonfitness"
"133022"	0.0709363571190001	3267	"TRAM1L1"	-82.34	-46.497	-10.546	-20.125	-15.735	-4.782	-3.892	0	"nonfitness"
"55298"	0.0709333986835027	3266	"RNF121"	-79.227	-45.545	-14.399	-61.362	-20.025	-1.722	-39.822	0	"nonfitness"
"10215"	0.0709262673082473	3265	"OLIG2"	-97.351	-48.926	-4.412	-31.598	-3.865	-9.252	-14.679	0	"nonfitness"
"9118"	0.0709212757367784	3264	"INA"	-65.255	-57.804	-14.718	-10.164	-19.642	-9.169	-13.347	0	"nonfitness"
"84081"	0.0709187483438923	3263	"NSRP1"	21.912	-21.686	18.614	9.343	0.265	NA	-6.505	3	"core"
"4801"	0.0709155555555556	3262	"NFYB"	5.804	-18.416	NA	NA	NA	31.781	7.088	1	"fitness"
"64083"	0.0709153807067733	3261	"GOLPH3"	-69.12	0.3	-19.144	-20.839	-11.321	-3.472	-28.698	0	"nonfitness"
"783"	0.0709123944892937	3260	"CACNB2"	-112.549	-72.01	-35.698	-51.881	-13.018	-11.005	-25.416	0	"nonfitness"
"6482"	0.0709102550421513	3259	"ST3GAL1"	-38.225	-1.528	-8.675	-18.425	-8.46	-12.05	-4.958	0	"nonfitness"
"23095"	0.070904139312956	3258	"KIF1B"	-101.642	-76.35	-31.058	-6.398	-10.559	-9.736	-23.272	0	"nonfitness"
"147685"	0.0708545019502442	3257	"C19orf18"	-70.179	-27.096	-20.394	-9.888	-14.36	-2.087	-5.872	0	"nonfitness"
"29125"	0.0708462757527734	3256	"C11orf21"	-63.217	-53.909	-32.09	-40.33	10.67	-10.221	NA	1	"fitness"
"116842"	0.0708364794327172	3255	"LEAP2"	-30.899	-16.648	NA	NA	NA	-1.601	-12.801	0	"nonfitness"
"55337"	0.0708333333333333	3254	"C19orf66"	-108.637	-70.171	-30.285	11.798	-15.411	-7.212	NA	1	"fitness"
"92949"	0.0707926306769494	3253	"ADAMTSL1"	-147.876	-77.435	-28.894	-45.104	-23.565	-14.282	-26.169	0	"nonfitness"
"136895"	0.0707903780068729	3252	"C7orf31"	-24.647	12.862	43.697	-4.667	-16.809	6.279	-13.623	1	"fitness"
"54557"	0.0707887016352896	3251	"SGTB"	-64.629	-36.196	-21.661	-21.335	-13.816	0.059	3.412	0	"nonfitness"
"51290"	0.0707881417208966	3250	"ERGIC2"	-54.667	-38.557	-8.144	-5.114	-4.418	2.804	-23.892	0	"nonfitness"
"6424"	0.0707820940901811	3249	"SFRP4"	-88	-39.081	-14.202	-25.865	-13.424	-10.373	-33.309	0	"nonfitness"
"5992"	0.0707693448152312	3248	"RFX4"	-104.147	-54	-4.462	-45.426	-5.953	-0.591	-15.636	0	"nonfitness"
"23339"	0.0707603544199464	3247	"VPS39"	-61.232	-54.702	9.355	-54.573	-11.337	-7.608	-14.563	1	"fitness"
"3227"	0.0707594220782559	3246	"HOXC11"	-39.74	-18.447	-0.452	-49.402	-13.475	-2.481	-25.982	0	"nonfitness"
"11340"	0.0707547169811321	3245	"EXOSC8"	233.459	94.381	83.66	93.81	25.245	37.763	-22.198	5	"core"
"115761"	0.0707396830563899	3244	"ARL11"	-36.608	-37.638	-27.666	-41.247	-12.423	1.096	-21.412	0	"nonfitness"
"3952"	0.0707388145515367	3243	"LEP"	-49.462	-22.308	-2.225	6.461	-9.83	7.992	-30.075	0	"nonfitness"
"7804"	0.0707205012182388	3242	"LRP8"	-83.401	-22.726	-25.07	-23.245	-15.873	-18.563	-27.069	0	"nonfitness"
"10585"	0.0707188519243314	3241	"POMT1"	-122.485	-11.371	-10.301	-49.998	-21.049	-17.464	-4.704	0	"nonfitness"
"6504"	0.070707656612529	3240	"SLAMF1"	-82.858	-55.491	-33.727	-43.278	-18.895	-3.904	-24.384	0	"nonfitness"
"8852"	0.0706974711649238	3239	"AKAP4"	-130.036	-81.486	-34.184	-57.903	-18.173	4.306	-3.688	0	"nonfitness"
"55735"	0.0706917879912456	3238	"DNAJC11"	115.59	15.54	-1.332	-22.73	24.978	5.623	NA	3	"core"
"8309"	0.0706749898739606	3237	"ACOX2"	-123.291	-31.487	-5.132	-22.411	-13.565	-9.031	-35.136	0	"nonfitness"
"126074"	0.0706692913385827	3236	"SWSAP1"	-17.995	-59.705	-20.138	-1.661	-6.607	-0.614	NA	0	"nonfitness"
"6285"	0.0706673252112831	3235	"S100B"	-25.265	-38.876	-12.436	-24.092	-9.813	-3.817	-31.507	0	"nonfitness"
"8878"	0.0706576826961254	3234	"SQSTM1"	-89.88	-75.751	-23.3	-2.187	-10.661	-7.715	-20.806	0	"nonfitness"
"9897"	0.0706546565103207	3233	"KIAA0196"	-84.897	-39.503	-9.589	58.527	-22.456	3.122	-14.646	1	"fitness"
"22930"	0.0706538444649365	3232	"RAB3GAP1"	-79.576	-61.629	-24.679	-49.328	-17.177	31.55	NA	0	"nonfitness"
"84132"	0.0706538078267772	3231	"USP42"	-66.302	-69.429	20.574	-38.227	-15.38	-1.723	-38.381	1	"fitness"
"9212"	0.0706503028371055	3230	"AURKB"	135.114	109.515	92.763	100.412	33.921	16.548	4.888	5	"core"
"598"	0.0706252138214164	3229	"BCL2L1"	85.894	41.158	81.206	-45.171	13.123	-11.612	-28.874	4	"core"
"345079"	0.0706170538189466	3228	"SOWAHB"	-37.153	-47.528	-28.825	-41.683	-15.514	-14.059	-11.942	0	"nonfitness"
"8726"	0.0706114579507896	3227	"EED"	20.452	-23.356	-10.798	-11.288	-5.679	15.606	-6.393	1	"fitness"
"64422"	0.070598342583441	3226	"ATG3"	-108.787	-42.061	-28.414	-31.47	21.118	-1.074	-12.014	1	"fitness"
"5356"	0.0705954142972138	3225	"PLRG1"	123.252	25.899	53.553	74.64	11.811	0.39	-4.596	5	"core"
"64101"	0.0705883823860369	3224	"LRRC4"	-86.371	-64.289	-26.073	-37.704	-17.159	0.14	NA	0	"nonfitness"
"57506"	0.0705882352941176	3223	"MAVS"	-59.221	-60.536	-17.799	-51.244	-15.253	-18.127	-28.529	0	"nonfitness"
"161835"	0.0705851551250164	3222	"FSIP1"	-88.541	-23.745	-25.473	-26.241	-14.929	11.595	NA	0	"nonfitness"
"8634"	0.0705697635798182	3221	"RTCA"	-119.576	-71.779	-29.599	-30.885	-10.888	7.983	-17.677	0	"nonfitness"
"3363"	0.070557506819519	3220	"HTR7"	-137.912	-59.204	-29.706	-1.306	-13.459	-8.403	1.995	0	"nonfitness"
"129531"	0.0705468467070205	3219	"MITD1"	-20.021	-28.012	-15.145	-43.827	-13.393	15.475	NA	0	"nonfitness"
